glide_file,best_ng_match,hamming_distance
THE LEGEND OF ZELDA#C8775F44#3#0_all.png,textures/do_action_static/gJumpDoActionENGTex.png,0
THE LEGEND OF ZELDA#02B8C03A#4#0_all.png,textures/nes_font_static/gMsgChar59LatinCapitalLetterYTex.png,0
THE LEGEND OF ZELDA#3AD0D391#4#0_all.png,textures/nes_font_static/gMsgChar75LatinSmallLetterUTex.png,0
THE LEGEND OF ZELDA#8AC1683A#4#0_all.png,textures/nes_font_static/gMsgChar4ALatinCapitalLetterJTex.png,0
THE LEGEND OF ZELDA#465975E7#4#0_all.png,textures/kanji/gMsgKanji8BB3Tex.png,0
THE LEGEND OF ZELDA#5B3E819C#0#2_all.png,objects/object_dodongo/gDodongoInsideMouthTex.png,0
THE LEGEND OF ZELDA#DEA74511#3#1_all.png,textures/title_static/gFileSelLanguageFRATex.png,0
THE LEGEND OF ZELDA#1052ED2E#0#3_all.png,textures/icon_item_static/gItemIconBottleBlueFireTex.png,0
THE LEGEND OF ZELDA#506D9409#3#1_all.png,objects/object_ik/object_ik_Tex_011960.png,2
THE LEGEND OF ZELDA#12E3F801#3#2_all.png,scenes/mq/ganontika_scene/ganontika_room_3Tex_003ED8.png,0
THE LEGEND OF ZELDA#97E6B7AB#3#1_all.png,textures/map_name_static/gHyruleCastlePositionNameENGTex.png,4
THE LEGEND OF ZELDA#21F4AD40#2#1#7A92B0E7_ciByRGBA.png,scenes/shared/spot20_scene/spot20_sceneTex_00D1E0.png,6
f51fe83d#0#2.png,scenes/shared/tokinoma_scene/tokinoma_sceneTex_00D7A0.png,4
THE LEGEND OF ZELDA#492BADD1#4#1_all.png,scenes/shared/spot02_scene/spot02_sceneTex_008E80.png,0
THE LEGEND OF ZELDA#DAB3B2A5#0#2_all.png,scenes/shared/ganon_tou_scene/ganon_tou_room_0Tex_009150.png,6
THE LEGEND OF ZELDA#D16D2FEE#4#0_all.png,textures/nes_font_static/gMsgChar50LatinCapitalLetterPTex.png,0
THE LEGEND OF ZELDA#02BA289E#2#1#B71969D0_ciByRGBA.png,objects/object_zf/object_zf_Tex_00B920.png,4
THE LEGEND OF ZELDA#025EABC0#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#4F038C2C#3#0_all.png,textures/item_name_static/gGoldenScaleItemNameFRATex.png,0
THE LEGEND OF ZELDA#DB3C0345#4#0_all.png,objects/gameplay_keep/gEffHitMark19Tex.png,2
THE LEGEND OF ZELDA#A0AC24B2#4#1_all.png,objects/gameplay_keep/gEffEnemyDeathFlame3Tex.png,2
THE LEGEND OF ZELDA#7C85ECCA#3#0_all.png,textures/item_name_static/gFairyBowItemNameENGTex.png,0
THE LEGEND OF ZELDA#52B42C86#2#1#B04B6BD6_ciByRGBA.png,scenes/shared/spot03_scene/spot03_room_0Tex_00BBB0.png,0
THE LEGEND OF ZELDA#9D9DC6C0#4#1_all.png,objects/object_spot02_objects/object_spot02_objects_Tex_00C6B0.png,0
THE LEGEND OF ZELDA#3341B345#0#2_all.png,objects/object_po_sisters/object_po_sistersTex_00CBC0.png,0
THE LEGEND OF ZELDA#83B9A72E#4#0_all.png,scenes/shared/kinsuta_scene/kinsuta_room_0Tex_003910.png,0
THE LEGEND OF ZELDA#54C96007#2#1#29D89DE6_ciByRGBA.png,objects/object_kw1/gKw1HandTex.png,0
THE LEGEND OF ZELDA#52516842#3#0_all.png,textures/item_name_static/gGoronsBraceletItemNameFRATex.png,0
THE LEGEND OF ZELDA#35B5C3FF#3#1_all.png,textures/g_pn_12/gCastleCourtyardTitleCardFRATex.png,0
THE LEGEND OF ZELDA#2BFD4204#3#0_all.png,textures/do_action_static/gDownDoActionJPNTex.png,0
THE LEGEND OF ZELDA#9DC6E33B#0#2_all.png,scenes/mq/ydan_scene/ydan_room_5Tex_007788.png,0
THE LEGEND OF ZELDA#C047CA8E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#8B378EF8#4#0_all.png,scenes/shared/nakaniwa_scene/nakaniwa_room_0Tex_013E18.png,0
THE LEGEND OF ZELDA#8482C629#4#0_all.png,textures/kanji/gMsgKanji8BCATex.png,0
THE LEGEND OF ZELDA#946237E9#3#1_all.png,textures/icon_item_fra_static/gPauseEquipment10FRATex.png,8
THE LEGEND OF ZELDA#3092E071#0#3_all.png,textures/icon_item_static/gItemIconScaleGoldenTex.png,0
THE LEGEND OF ZELDA#6777FA1E#4#0_all.png,scenes/mq/ganontika_scene/ganontika_room_6Tex_00CD00.png,0
THE LEGEND OF ZELDA#4661C972#0#2_all.png,objects/object_wf/gWolfosNormalTongueTex.png,0
THE LEGEND OF ZELDA#4B65080F#2#1#287FB2B2_ciByRGBA.png,objects/object_ds2/gPotionShopkeeperEyeOpenTex.png,0
THE LEGEND OF ZELDA#17A3A486#2#1#23508F6C_ciByRGBA.png,objects/object_gnd/gPhantomGanonSmileTex.png,0
THE LEGEND OF ZELDA#DE76C462#4#0_all.png,textures/kanji/gMsgKanji8ED2Tex.png,0
THE LEGEND OF ZELDA#85030AD5#0#3_all.png,textures/icon_item_static/gItemIconTunicKokiriTex.png,6
THE LEGEND OF ZELDA#7C3306F5#2#1#4794C66A_ciByRGBA.png,objects/object_link_child/gLinkChildBeltTex.png,0
THE LEGEND OF ZELDA#B12888A4#4#0_all.png,textures/kanji/gMsgKanji82BFHiraganaChiTex.png,0
THE LEGEND OF ZELDA#B2878DF4#4#1_all.png,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_00B0C0.png,0
THE LEGEND OF ZELDA#12ACFBE5#3#2_all.png,textures/title_static/gFileSelWindow8Tex.png,2
THE LEGEND OF ZELDA#0B5E8885#0#2_all.png,scenes/shared/takaraya_scene/takaraya_room_6Tex_0012F8.png,0
THE LEGEND OF ZELDA#4FB2F685#4#0_all.png,textures/nes_font_static/gMsgChar67LatinSmallLetterGTex.png,0
THE LEGEND OF ZELDA#91763577#4#0_all.png,textures/kanji/gMsgKanji9755Tex.png,0
THE LEGEND OF ZELDA#42815275#2#1#27070E06_ciByRGBA.png,objects/object_ru1/gRutoChildEyeRollLeftTex.png,0
THE LEGEND OF ZELDA#F3AEF634#3#1_all.png,scenes/shared/bowling_scene/bowling_sceneTex_00AF20.png,0
THE LEGEND OF ZELDA#768951DF#0#2_all.png,scenes/mq/ganontika_scene/ganontika_room_1Tex_0149E0.png,0
THE LEGEND OF ZELDA#F2100D53#3#0_all.png,textures/item_name_static/gHylianShieldItemNameJPNTex.png,0
THE LEGEND OF ZELDA#AB098EF3#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
ded89636#2#1#5a0fe1c4.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_006B48.png,4
THE LEGEND OF ZELDA#355F5986#3#0_all.png,textures/item_name_static/gBombchuItemNameFRATex.png,0
THE LEGEND OF ZELDA#C4370DBF#2#1#E86A460B_ciByRGBA.png,objects/object_gndd/gYoungGanondorfGerudoFabricTex.png,0
THE LEGEND OF ZELDA#1117842F#3#1_all.png,textures/g_pn_24/gPotionShopTitleCardFRATex.png,0
THE LEGEND OF ZELDA#C74FB986#2#1#E1F78CC7_ciByRGBA.png,objects/object_tw/gTwinrovaKotakeKoumeEyeClosedTex.png,0
THE LEGEND OF ZELDA#22F8D556#3#0_all.png,textures/item_name_static/gSkullMaskItemNameJPNTex.png,0
THE LEGEND OF ZELDA#1B4314C3#3#1_all.png,textures/g_pn_43/gGanonsCastleTitleCardGERTex.png,0
THE LEGEND OF ZELDA#B0FB7D49#0#2_all.png,objects/object_horse_ganon/object_horse_ganonTex_00AA10.png,0
THE LEGEND OF ZELDA#4913957A#3#0_all.png,scenes/shared/gerudoway_scene/gerudoway_room_1Tex_003F10.png,2
THE LEGEND OF ZELDA#B6724233#3#1_all.png,textures/icon_item_fra_static/gPauseDekuTitleFRATex.png,0
THE LEGEND OF ZELDA#D8662827#4#0_all.png,textures/kanji/gMsgKanji8282LowercaseBTex.png,0
THE LEGEND OF ZELDA#26ACAA0D#3#1_all.png,textures/item_name_static/gFishItemNameFRATex.png,8
THE LEGEND OF ZELDA#F40B84CF#3#1_all.png,textures/g_pn_23/gBazaarTitleCardFRATex.png,0
THE LEGEND OF ZELDA#A7C7DE02#3#0_all.png,textures/item_name_static/gCojiroItemNameGERTex.png,8
THE LEGEND OF ZELDA#3135304B#4#0_all.png,textures/kanji/gMsgKanji90D5Tex.png,2
THE LEGEND OF ZELDA#AF77B64E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#947D7138#4#0_all.png,textures/kanji/gMsgKanji8271CapitalRTex.png,0
THE LEGEND OF ZELDA#D9BADE7B#4#0_all.png,textures/kanji/gMsgKanji91B7Tex.png,0
THE LEGEND OF ZELDA#7688FF09#0#2_all.png,scenes/mq/ganontika_scene/ganontika_room_3Tex_0066D8.png,0
THE LEGEND OF ZELDA#4AC9D89E#4#0_all.png,textures/kanji/gMsgKanji828ELowercaseNTex.png,2
THE LEGEND OF ZELDA#40D43645#4#0_all.png,textures/kanji/gMsgKanji8BC9Tex.png,0
THE LEGEND OF ZELDA#598F25D7#2#1#E60B6D3A_ciByRGBA.png,objects/object_link_child/gLinkChildGoronMaskEarTex.png,2
THE LEGEND OF ZELDA#27C695AA#3#1_all.png,scenes/shared/spot15_scene/spot15_sceneTex_004A00.png,6
THE LEGEND OF ZELDA#5B1188BB#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#0F71CEF6#0#2_all.png,objects/object_bigokuta/object_bigokuta_Tex_006890.png,0
THE LEGEND OF ZELDA#572F2CD5#0#3_all.png,textures/icon_item_24_static/gQuestIconStoneOfAgonyTex.png,4
THE LEGEND OF ZELDA#C0A16EF0#4#1_all.png,scenes/shared/kakusiana_scene/kakusiana_room_4Tex_005958.png,4
THE LEGEND OF ZELDA#610F18C6#2#1#0C6BA8CD_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_0Tex_005020.png,0
THE LEGEND OF ZELDA#D058B544#2#1#DECDAFD7_ciByRGBA.png,scenes/shared/spot10_scene/spot10_room_1Tex_0047A0.png,6
THE LEGEND OF ZELDA#6AB13013#0#2_all.png,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_010890.png,0
THE LEGEND OF ZELDA#9F422D5A#4#0_all.png,textures/kanji/gMsgKanji8D78Tex.png,0
THE LEGEND OF ZELDA#D3054F49#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#20924606#0#2_all.png,objects/object_in/gIngoEyebrowEdgeTex.png,2
THE LEGEND OF ZELDA#72CA60DD#0#2_all.png,scenes/shared/spot08_scene/spot08_sceneTex_0069A0.png,2
THE LEGEND OF ZELDA#9F601478#3#1_all.png,textures/icon_item_nes_static/gPauseWaterTitleENGTex.png,0
THE LEGEND OF ZELDA#480F75D2#3#1_all.png,textures/title_static/gFileSelPleaseSelectAFileGERTex.png,0
THE LEGEND OF ZELDA#ED0BDE3F#2#1#7E0A7E6A_ciByRGBA.png,scenes/shared/takaraya_scene/takaraya_room_0Tex_007BE0.png,0
THE LEGEND OF ZELDA#7924FC61#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#66C0C4A9#2#1#9E2F6540_ciByRGBA.png,scenes/mq/Bmori1_scene/Bmori1_room_2Tex_00E980.png,2
THE LEGEND OF ZELDA#2B9AB84A#3#0_all.png,textures/item_name_static/gFairySlingshotItemNameGERTex.png,8
THE LEGEND OF ZELDA#AE981CB6#3#1_all.png,textures/title_static/gFileSelOpenThisFileJPNTex.png,0
THE LEGEND OF ZELDA#6C41289A#3#0_all.png,textures/item_name_static/gBlueFireItemNameGERTex.png,4
THE LEGEND OF ZELDA#8F4BA80C#3#1_all.png,textures/icon_item_static/gNamePanelRightTex.png,0
THE LEGEND OF ZELDA#D8457F03#0#3_all.png,textures/icon_item_static/gItemIconBowFireTex.png,0
THE LEGEND OF ZELDA#17BE0BF3#0#2_all.png,scenes/shared/souko_scene/souko_room_1Tex_007D18.png,2
THE LEGEND OF ZELDA#B9013F7D#4#0_all.png,scenes/mq/HAKAdan_scene/HAKAdan_room_11Tex_001E60.png,0
THE LEGEND OF ZELDA#0D3D3357#4#0_all.png,textures/kanji/gMsgKanji838AKatakanaRiTex.png,0
THE LEGEND OF ZELDA#EF4573B1#3#0_all.png,textures/item_name_static/gKokiriTunicItemNameGERTex.png,0
THE LEGEND OF ZELDA#6C49951C#3#1_all.png,textures/g_pn_06/gDekuTreeTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#770B964C#2#1#77C80450_ciByRGBA.png,objects/object_hs/object_hs_Tex_005AB0.png,0
THE LEGEND OF ZELDA#B93748E4#2#0#20D7ED16_ciByRGBA.png,scenes/shared/spot08_scene/spot08_sceneTex_00B9A0.png,0
THE LEGEND OF ZELDA#288F8830#0#2_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_016D88.png,0
THE LEGEND OF ZELDA#298AD7C5#2#1#EE368BE6_ciByRGBA.png,scenes/mq/ddan_scene/ddan_room_12Tex_003380.png,2
THE LEGEND OF ZELDA#FBD051C6#0#3_all.png,textures/icon_item_static/gItemIconQuiver30Tex.png,8
THE LEGEND OF ZELDA#AF803FA7#0#2_all.png,objects/object_zl1/gChildZelda1BlueUndershirtGradient2Tex.png,2
THE LEGEND OF ZELDA#2A25F063#2#1#D613A35D_ciByRGBA.png,objects/object_im/gImpaEyeHalfTex.png,0
THE LEGEND OF ZELDA#D74048AB#0#2_all.png,objects/object_mb/object_mbTex_008328.png,0
THE LEGEND OF ZELDA#29E48C4B#0#3_all.png,textures/icon_item_static/gItemIconTunicGoronTex.png,0
THE LEGEND OF ZELDA#4283B74E#2#1#7A43F7B4_ciByRGBA.png,scenes/mq/ganontika_scene/ganontika_room_12Tex_006160.png,0
THE LEGEND OF ZELDA#067E6F4D#0#2_all.png,objects/object_firefly/gKeeseEarTex.png,2
THE LEGEND OF ZELDA#713D307B#2#1#A33492FA_ciByRGBA.png,objects/object_link_boy/gLinkAdultNeckTex.png,2
THE LEGEND OF ZELDA#58D5A554#2#1#13F259D2_ciByRGBA.png,scenes/shared/jyasinboss_scene/jyasinboss_room_3Tex_003F00.png,2
THE LEGEND OF ZELDA#BFF393A0#3#1_all.png,textures/map_name_static/gLakeHyliaPositionNameFRATex.png,0
THE LEGEND OF ZELDA#D9794C05#3#1_all.png,textures/g_pn_57/gQuestionMarkTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#9D9C291D#3#0_all.png,scenes/shared/spot08_scene/spot08_sceneTex_0071A0.png,2
THE LEGEND OF ZELDA#B6E7F6D4#3#1_all.png,textures/item_name_static/gSunsSongItemNameGERTex.png,8
THE LEGEND OF ZELDA#BA644737#0#2_all.png,scenes/shared/takaraya_scene/takaraya_sceneTex_0059B0.png,0
THE LEGEND OF ZELDA#DFAB2957#2#1#52C090E5_ciByRGBA.png,objects/object_im/gImpaSkinAndArmGuardTex.png,0
THE LEGEND OF ZELDA#FF4A0CD2#0#2_all.png,scenes/shared/kakusiana_scene/kakusiana_sceneTex_00D020.png,0
THE LEGEND OF ZELDA#023EB2DE#2#1#371EE566_ciByRGBA.png,scenes/mq/ydan_scene/ydan_room_9Tex_003480.png,0
THE LEGEND OF ZELDA#C26704EA#3#0_all.png,textures/item_name_static/gGerudoMaskItemNameFRATex.png,8
THE LEGEND OF ZELDA#6628C170#4#0_all.png,textures/nes_font_static/gMsgChar9FButtonATex.png,0
THE LEGEND OF ZELDA#738B6DE2#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#0F02D4C4#0#2_all.png,objects/object_sst/object_sstTex_01A730.png,0
THE LEGEND OF ZELDA#A25E3389#0#2_all.png,overlays/ovl_En_Ganon_Organ/sRoomCarpetTex.png,0
THE LEGEND OF ZELDA#8F761916#4#0_all.png,textures/kanji/gMsgKanji834DKatakanaGiTex.png,0
THE LEGEND OF ZELDA#863DD48B#2#1#96D5C8F6_ciByRGBA.png,textures/vr_fine2_static/gSunsetSkybox2Tex.png,6
THE LEGEND OF ZELDA#312F2127#3#0_all.png,textures/map_name_static/gZorasDomainPointNameFRATex.png,8
THE LEGEND OF ZELDA#47F0FC8D#3#0_all.png,textures/item_name_static/gKokiriSwordItemNameENGTex.png,0
THE LEGEND OF ZELDA#8999BF1D#2#1#EE368E21_ciByRGBA.png,objects/gameplay_keep/gBottleGlassTex.png,0
THE LEGEND OF ZELDA#CB840D9A#4#0_all.png,textures/kanji/gMsgKanji9253Tex.png,0
THE LEGEND OF ZELDA#E50C9FFB#3#1_all.png,textures/icon_item_dungeon_static/gDungeonMapB1ButtonTex.png,2
THE LEGEND OF ZELDA#3E4C8B2B#3#0_all.png,textures/item_name_static/gRequiemOfSpiritItemNameFRATex.png,8
THE LEGEND OF ZELDA#06E03055#0#2_all.png,objects/object_sst/object_sstTex_019AB0.png,0
THE LEGEND OF ZELDA#54FB1AB2#2#1#1A923804_ciByRGBA.png,objects/object_ny/gEnNySpikeTex.png,0
THE LEGEND OF ZELDA#BDE6780B#0#2_all.png,scenes/shared/spot17_scene/spot17_sceneTex_0096D8.png,2
THE LEGEND OF ZELDA#A99D4F16#3#0_all.png,textures/item_name_static/gQuiver50ItemNameGERTex.png,0
THE LEGEND OF ZELDA#C0C4322B#0#2_all.png,objects/object_spot00_objects/gHyruleFieldCastleDrawbridgeChainsTex.png,2
THE LEGEND OF ZELDA#0D829F25#4#0_all.png,textures/kanji/gMsgKanji8C65Tex.png,0
THE LEGEND OF ZELDA#873BF2F9#4#0_all.png,textures/kanji/gMsgKanji8B7ETex.png,0
THE LEGEND OF ZELDA#5C9D09E2#3#0_all.png,textures/item_name_static/gOddMushroomItemNameGERTex.png,0
THE LEGEND OF ZELDA#A43C4C9C#4#0_all.png,textures/kanji/gMsgKanji90ECTex.png,0
THE LEGEND OF ZELDA#5E43BF9D#3#1_all.png,textures/g_pn_27/gHyruleFieldTitleCardFRATex.png,6
THE LEGEND OF ZELDA#4795810B#3#0_all.png,textures/do_action_static/gPutAwayDoActionENGTex.png,2
THE LEGEND OF ZELDA#CF4ABCFA#2#1#E7D0330D_ciByRGBA.png,scenes/shared/spot20_scene/spot20_sceneTex_00D1E0.png,6
THE LEGEND OF ZELDA#91B8009A#0#2_all.png,objects/object_ru2/gAdultRutoEarringTex.png,2
THE LEGEND OF ZELDA#6CBF176D#3#0_all.png,textures/do_action_static/gPutAwayDoActionFRATex.png,8
THE LEGEND OF ZELDA#EB16BC46#3#0_all.png,textures/item_name_static/gKokiriEmeraldItemNameJPNTex.png,0
THE LEGEND OF ZELDA#CAE11BFF#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#A645F029#3#0_all.png,textures/do_action_static/gEnterDoActionFRATex.png,6
THE LEGEND OF ZELDA#F8D55CD7#3#0_all.png,textures/item_name_static/gBombBag20ItemNameFRATex.png,6
THE LEGEND OF ZELDA#95BF8070#0#2_all.png,scenes/shared/spot06_scene/spot06_sceneTex_0194B8.png,0
THE LEGEND OF ZELDA#C4850579#3#1_all.png,textures/g_pn_20/gGoronShopTitleCardFRATex.png,0
THE LEGEND OF ZELDA#CB7A4A0D#0#3_all.png,textures/icon_item_static/gItemIconSilverGauntletsTex.png,0
THE LEGEND OF ZELDA#FE198511#2#1#6E2385A2_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_007B48.png,0
THE LEGEND OF ZELDA#55B017A0#3#1_all.png,textures/title_static/gFileSelAreYouSureGERTex.png,0
THE LEGEND OF ZELDA#114C0D50#4#0_all.png,textures/kanji/gMsgKanji984ATex.png,0
THE LEGEND OF ZELDA#F7907767#4#0_all.png,textures/kanji/gMsgKanji8AAATex.png,0
THE LEGEND OF ZELDA#C4F93EC3#2#1#A7A0275F_ciByRGBA.png,objects/object_js/gCarpetMerchantHairTex.png,0
THE LEGEND OF ZELDA#34A9C21B#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#2921BE60#0#2_all.png,objects/gameplay_keep/gDropMagicLargeTex.png,0
THE LEGEND OF ZELDA#56253B5E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#0A9E15D6#4#1_all.png,objects/object_gla/gGerudoPurpleMetalTex.png,6
THE LEGEND OF ZELDA#BF410E52#3#2_all.png,textures/title_static/gFileSelENDButtonENGTex.png,4
THE LEGEND OF ZELDA#0D542CDC#4#0_all.png,textures/kanji/gMsgKanji97A3Tex.png,0
THE LEGEND OF ZELDA#BADFA230#2#1#83AD7A03_ciByRGBA.png,scenes/mq/Bmori1_scene/Bmori1_sceneTex_015B90.png,0
THE LEGEND OF ZELDA#0CEA85ED#0#2_all.png,scenes/shared/syotes_scene/syotes_room_0Tex_0069E8.png,0
THE LEGEND OF ZELDA#754ECECB#0#2_all.png,scenes/mq/HIDAN_scene/HIDAN_room_8Tex_008AD8.png,0
THE LEGEND OF ZELDA#37125C80#2#1#8409F93B_ciByRGBA.png,objects/object_in/gIngoAdultEraPantsTex.png,4
THE LEGEND OF ZELDA#92B08578#2#1#01DD12C4_ciByRGBA.png,objects/object_link_child/gLinkChildEarTex.png,0
THE LEGEND OF ZELDA#5D5A65E7#4#0_all.png,textures/kanji/gMsgKanji92E8Tex.png,0
THE LEGEND OF ZELDA#19583C7C#2#1#BA2AF4AA_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_sceneTex_007310.png,0
THE LEGEND OF ZELDA#BCAB5555#4#0_all.png,textures/kanji/gMsgKanji8EFBTex.png,0
THE LEGEND OF ZELDA#FEF10557#2#1#A5908757_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_23Tex_005438.png,0
THE LEGEND OF ZELDA#DD4BA3E5#2#1#151D0C2E_ciByRGBA.png,scenes/mq/bdan_scene/bdan_sceneTex_014A00.png,0
THE LEGEND OF ZELDA#81E852C7#2#1#37EF5698_ciByRGBA.png,objects/object_zl1/gChildZelda1HeaddressTex_A8C8.png,0
THE LEGEND OF ZELDA#3C48E222#2#1#249D7748_ciByRGBA.png,objects/object_cne/gCneDressNeckTex.png,2
THE LEGEND OF ZELDA#93E31B8A#4#0_all.png,textures/kanji/gMsgKanji94F1Tex.png,0
THE LEGEND OF ZELDA#29E7F0EE#3#1_all.png,textures/map_name_static/gGerudoValleyPositionNameFRATex.png,6
THE LEGEND OF ZELDA#08CD3F9A#0#3_all.png,textures/icon_item_static/gItemIconGoronsBraceletTex.png,0
THE LEGEND OF ZELDA#0F623439#2#0#94996B0A_ciByRGBA.png,scenes/mq/HIDAN_scene/HIDAN_room_19Tex_003A28.png,0
THE LEGEND OF ZELDA#22454B39#3#1_all.png,textures/icon_item_fra_static/gPauseJabuTitleFRATex.png,8
THE LEGEND OF ZELDA#B9C3B05B#4#0_all.png,textures/nes_font_static/gMsgChar5ALatinCapitalLetterZTex.png,0
THE LEGEND OF ZELDA#7511CB99#4#0_all.png,textures/kanji/gMsgKanji82A8HiraganaOTex.png,0
THE LEGEND OF ZELDA#4F16C7EC#3#1_all.png,textures/g_pn_32/gLakeHyliaTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#C585E640#4#0_all.png,textures/kanji/gMsgKanji8E70Tex.png,0
THE LEGEND OF ZELDA#4CFE7303#3#0_all.png,textures/map_name_static/gKokiriForestPointNameGERTex.png,0
THE LEGEND OF ZELDA#6687C15D#4#0_all.png,textures/kanji/gMsgKanji9174Tex.png,2
THE LEGEND OF ZELDA#E0DA017B#3#1_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_00DD08.png,2
THE LEGEND OF ZELDA#BCA4B8D8#4#0_all.png,textures/kanji/gMsgKanji8EE5Tex.png,0
THE LEGEND OF ZELDA#27399C4B#0#2_all.png,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_006990.png,0
THE LEGEND OF ZELDA#F75BBAC4#0#2_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_00B108.png,0
THE LEGEND OF ZELDA#B9F3EF87#0#2_all.png,scenes/shared/nakaniwa_scene/nakaniwa_room_0Tex_010E18.png,0
THE LEGEND OF ZELDA#78CD01EA#2#1#045EE0C6_ciByRGBA.png,scenes/mq/ddan_scene/ddan_room_1Tex_004F70.png,0
THE LEGEND OF ZELDA#87F3A6D0#3#1_all.png,textures/g_pn_41/gGoronCityTitleCardENGTex.png,0
THE LEGEND OF ZELDA#8CAAC9D1#2#1#9BF2EBB1_ciByRGBA.png,objects/object_ds/gPotionShopLadyEar1Tex.png,0
THE LEGEND OF ZELDA#FC6A91F2#3#0_all.png,textures/item_name_static/gSpiritMedallionItemNameFRATex.png,6
THE LEGEND OF ZELDA#CA99C0E6#4#0_all.png,textures/kanji/gMsgKanji8CE5Tex.png,0
THE LEGEND OF ZELDA#D095AE60#4#0_all.png,textures/kanji/gMsgKanji88DATex.png,0
THE LEGEND OF ZELDA#8260A99F#3#1_all.png,textures/title_static/gFileSelHeadsetGERTex.png,4
THE LEGEND OF ZELDA#C36549A1#2#1#4279D427_ciByRGBA.png,objects/object_gndd/gYoungGanondorfHandSideTex.png,0
THE LEGEND OF ZELDA#895B6BB2#4#0_all.png,textures/kanji/gMsgKanji8251TwoTex.png,0
THE LEGEND OF ZELDA#60EC18D2#3#0_all.png,textures/item_name_static/gCojiroItemNameJPNTex.png,0
THE LEGEND OF ZELDA#4E39737F#0#2_all.png,scenes/shared/tokinoma_scene/tokinoma_room_0Tex_0151D8.png,0
THE LEGEND OF ZELDA#6B4BD685#2#1#9A977131_ciByRGBA.png,objects/object_link_child/gLinkChildBeltClaspTex.png,0
THE LEGEND OF ZELDA#158532BE#0#3_all.png,textures/icon_item_static/gItemIconBombchuTex.png,2
THE LEGEND OF ZELDA#323FE484#4#0_all.png,textures/kanji/gMsgKanji88F3Tex.png,2
THE LEGEND OF ZELDA#D255950F#2#1#813EB82C_ciByRGBA.png,objects/object_link_child/gLinkChildEyesRollLeftTex.png,2
THE LEGEND OF ZELDA#E5FA80BE#3#0_all.png,textures/item_name_static/gGoldSkulltulaItemNameJPNTex.png,0
THE LEGEND OF ZELDA#71563ABB#4#0_all.png,textures/map_i_static/gShadowTempleRoom13MinimapTex.png,0
THE LEGEND OF ZELDA#EB91771A#4#0_all.png,textures/kanji/gMsgKanji97CDTex.png,0
THE LEGEND OF ZELDA#385FB473#3#1_all.png,textures/map_name_static/gZorasDomainPointNameFRATex.png,8
THE LEGEND OF ZELDA#1B65EA9D#3#0_all.png,textures/map_name_static/gLonLonRanchPointNameGERTex.png,0
THE LEGEND OF ZELDA#5F8DB82F#3#1_all.png,textures/g_pn_50/gHappyMaskShopTitleCardENGTex.png,0
THE LEGEND OF ZELDA#CF58A2BD#0#2_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_012508.png,0
THE LEGEND OF ZELDA#A3584BAB#2#1#54405160_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_3Tex_003E38.png,4
THE LEGEND OF ZELDA#3A5820CD#2#1#65865EC2_ciByRGBA.png,objects/object_im/gImpaEyeOpenTex.png,0
THE LEGEND OF ZELDA#D67C5432#2#0#992B98AA_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_26Tex_00C2F8.png,0
THE LEGEND OF ZELDA#6DF771AF#0#2_all.png,objects/object_gr/gNiwGirlDress4Tex.png,6
